Geography,Labour force st,Total - Age groups,  15 to 24 years,    15 to 19 years,    20 to 24 years,  25 to 64 years,    25 to 44 years,    45 to 64 years,  65 years and over
1001464,Participation rate,43.5,0.0,0.0,0.0,48.3,38.5,61.1,0.0
1001464,Employment rate,41.7,0.0,0.0,0.0,47.1,36.5,58.3,0.0
1001464,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001485,Total - Labour force status,19910.0,2775.0,1480.0,1295.0,14555.0,7245.0,7310.0,2575.0
1001485,  In the labour force,13675.0,1715.0,680.0,1040.0,11685.0,6455.0,5230.0,270.0
1001485,    Employed,12605.0,1405.0,535.0,875.0,10945.0,6060.0,4885.0,250.0
1001485,    Unemployed,1070.0,310.0,145.0,165.0,740.0,395.0,350.0,0.0
1001485,  Not in the labour force,6235.0,1055.0,800.0,255.0,2865.0,790.0,2075.0,2310.0
1001485,Participation rate,68.7,61.8,45.9,80.3,80.3,89.1,71.5,10.5
1001485,Employment rate,63.3,50.6,36.1,67.6,75.2,83.6,66.8,9.7
1001485,Unemployment rate,7.8,18.1,21.3,15.9,6.3,6.1,6.7,0.0
1001504,Total - Labour force status,5890.0,755.0,395.0,365.0,4390.0,2215.0,2175.0,750.0
1001504,  In the labour force,4035.0,525.0,220.0,305.0,3415.0,1840.0,1580.0,95.0
1001504,    Employed,3795.0,470.0,190.0,280.0,3240.0,1730.0,1505.0,90.0
1001504,    Unemployed,240.0,55.0,30.0,25.0,180.0,105.0,70.0,0.0
1001504,  Not in the labour force,1860.0,230.0,175.0,55.0,970.0,375.0,595.0,655.0
1001504,Participation rate,68.5,69.5,55.7,83.6,77.8,83.1,72.6,12.7
1001504,Employment rate,64.4,62.3,48.1,76.7,73.8,78.1,69.2,12.0
1001504,Unemployment rate,5.9,10.5,13.6,8.2,5.3,5.7,4.4,0.0
1001505,Total - Labour force status,1600.0,225.0,95.0,130.0,1070.0,515.0,555.0,305.0
1001505,  In the labour force,1065.0,145.0,35.0,105.0,895.0,455.0,440.0,25.0
1001505,    Employed,910.0,120.0,0.0,100.0,765.0,375.0,395.0,20.0
1001505,    Unemployed,160.0,25.0,20.0,0.0,130.0,85.0,50.0,0.0
1001505,  Not in the labour force,535.0,85.0,60.0,20.0,175.0,65.0,115.0,280.0
1001505,Participation rate,66.6,64.4,36.8,80.8,83.6,88.3,79.3,8.2
1001505,Employment rate,56.9,53.3,0.0,76.9,71.5,72.8,71.2,6.6
1001505,Unemployment rate,15.0,17.2,57.1,0.0,14.5,18.7,11.4,0.0
1001507,Total - Labour force status,1215.0,175.0,110.0,65.0,950.0,540.0,410.0,90.0
1001507,  In the labour force,890.0,115.0,55.0,60.0,770.0,430.0,335.0,0.0
1001507,    Employed,860.0,115.0,50.0,60.0,740.0,410.0,325.0,0.0
1001507,    Unemployed,30.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0
1001507,  Not in the labour force,325.0,60.0,50.0,0.0,185.0,115.0,75.0,80.0
1001507,Participation rate,73.3,65.7,50.0,92.3,81.1,79.6,81.7,0.0
1001507,Employment rate,70.8,65.7,45.5,92.3,77.9,75.9,79.3,0.0
1001507,Unemployment rate,3.4,0.0,0.0,0.0,3.2,4.7,0.0,0.0
1001509,Total - Labour force status,5745.0,865.0,455.0,410.0,4330.0,2365.0,1965.0,545.0
1001509,  In the labour force,4215.0,535.0,155.0,380.0,3550.0,2010.0,1540.0,130.0
1001509,    Employed,3920.0,405.0,135.0,275.0,3400.0,1910.0,1495.0,110.0
1001509,    Unemployed,300.0,130.0,20.0,105.0,150.0,100.0,50.0,0.0
1001509,  Not in the labour force,1530.0,330.0,295.0,30.0,780.0,360.0,420.0,420.0
1001509,Participation rate,73.4,61.8,34.1,92.7,82.0,85.0,78.4,23.9
1001509,Employment rate,68.2,46.8,29.7,67.1,78.5,80.8,76.1,20.2
1001509,Unemployment rate,7.1,24.3,12.9,27.6,4.2,5.0,3.2,0.0
1001511,Total - Labour force status,1720.0,275.0,105.0,170.0,1205.0,480.0,725.0,245.0
1001511,  In the labour force,1355.0,215.0,75.0,140.0,1050.0,440.0,605.0,95.0
1001511,    Employed,1235.0,155.0,40.0,115.0,985.0,410.0,575.0,95.0
1001511,    Unemployed,120.0,60.0,35.0,20.0,65.0,30.0,30.0,0.0
1001511,  Not in the labour force,365.0,55.0,30.0,0.0,155.0,35.0,120.0,150.0
1001511,Participation rate,78.8,78.2,71.4,82.4,87.1,91.7,83.4,38.8
1001511,Employment rate,71.8,56.4,38.1,67.6,81.7,85.4,79.3,38.8
1001511,Unemployment rate,8.9,27.9,46.7,14.3,6.2,6.8,5.0,0.0
1001512,Total - Labour force status,215.0,25.0,0.0,15.0,185.0,60.0,120.0,15.0
1001512,  In the labour force,175.0,0.0,0.0,0.0,165.0,60.0,105.0,0.0
1001512,    Employed,165.0,0.0,0.0,0.0,155.0,55.0,100.0,0.0
1001512,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001512,  Not in the labour force,45.0,0.0,0.0,0.0,20.0,0.0,15.0,15.0
1001512,Participation rate,81.4,0.0,0.0,0.0,89.2,100.0,87.5,0.0
1001512,Employment rate,76.7,0.0,0.0,0.0,83.8,91.7,83.3,0.0
1001512,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001517,Total - Labour force status,13755.0,1810.0,835.0,975.0,11000.0,6725.0,4275.0,950.0
1001517,  In the labour force,10765.0,1200.0,385.0,815.0,9410.0,6095.0,3310.0,160.0
1001517,    Employed,10265.0,1095.0,325.0,770.0,9030.0,5845.0,3185.0,150.0
1001517,    Unemployed,500.0,110.0,60.0,50.0,380.0,250.0,125.0,0.0
1001517,  Not in the labour force,2995.0,610.0,450.0,160.0,1590.0,630.0,960.0,790.0
1001517,Participation rate,78.3,66.3,46.1,83.6,85.5,90.6,77.4,16.8
1001517,Employment rate,74.6,60.5,38.9,79.0,82.1,86.9,74.5,15.8
1001517,Unemployment rate,4.6,9.2,15.6,6.1,4.0,4.1,3.8,0.0
1001519,Total - Labour force status,89430.0,15820.0,6030.0,9790.0,59460.0,29580.0,29885.0,14150.0
1001519,  In the labour force,56620.0,9545.0,2435.0,7105.0,45435.0,25095.0,20340.0,1640.0
1001519,    Employed,52085.0,7985.0,1945.0,6040.0,42505.0,23130.0,19380.0,1595.0
1001519,    Unemployed,4535.0,1560.0,490.0,1065.0,2930.0,1970.0,955.0,50.0
1001519,  Not in the labour force,32810.0,6280.0,3595.0,2680.0,14030.0,4485.0,9540.0,12510.0
1001519,Participation rate,63.3,60.3,40.4,72.6,76.4,84.8,68.1,11.6
1001519,Employment rate,58.2,50.5,32.3,61.7,71.5,78.2,64.8,11.3
1001519,Unemployment rate,8.0,16.3,20.1,15.0,6.4,7.9,4.7,3.0
1001542,Total - Labour force status,20690.0,3425.0,1575.0,1855.0,14520.0,6605.0,7915.0,2740.0
1001542,  In the labour force,14450.0,2340.0,790.0,1550.0,11750.0,5885.0,5865.0,355.0
1001542,    Employed,13225.0,1910.0,690.0,1225.0,11040.0,5360.0,5680.0,275.0
1001542,    Unemployed,1225.0,430.0,105.0,325.0,715.0,530.0,185.0,80.0
1001542,  Not in the labour force,6245.0,1085.0,780.0,305.0,2770.0,720.0,2050.0,2390.0
1001542,Participation rate,69.8,68.3,50.2,83.6,80.9,89.1,74.1,13.0
1001542,Employment rate,63.9,55.8,43.8,66.0,76.0,81.2,71.8,10.0
1001542,Unemployment rate,8.5,18.4,13.3,21.0,6.1,9.0,3.2,22.5
1002,Total - Labour force status,18180.0,2275.0,1270.0,1005.0,12475.0,4745.0,7730.0,3430.0
1002,  In the labour force,9685.0,970.0,295.0,675.0,8500.0,3420.0,5075.0,220.0
1002,    Employed,7715.0,675.0,215.0,460.0,6850.0,2790.0,4060.0,185.0
1002,    Unemployed,1975.0,290.0,80.0,210.0,1650.0,635.0,1015.0,35.0
1002,  Not in the labour force,8490.0,1310.0,975.0,330.0,3975.0,1320.0,2650.0,3210.0
1002,Participation rate,53.3,42.6,23.2,67.2,68.1,72.1,65.7,6.4
1002,Employment rate,42.4,29.7,16.9,45.8,54.9,58.8,52.5,5.4
1002,Unemployment rate,20.4,29.9,27.1,31.1,19.4,18.6,20.0,15.9
1002001,Total - Labour force status,190.0,10.0,0.0,0.0,135.0,20.0,115.0,40.0
1002001,  In the labour force,100.0,10.0,0.0,0.0,95.0,15.0,75.0,0.0
1002001,    Employed,95.0,10.0,0.0,0.0,90.0,15.0,75.0,0.0
1002001,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002001,  Not in the labour force,90.0,0.0,0.0,0.0,45.0,10.0,35.0,40.0
1002001,Participation rate,52.6,100.0,0.0,0.0,70.4,75.0,65.2,0.0
1002001,Employment rate,50.0,100.0,0.0,0.0,66.7,75.0,65.2,0.0
1002001,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002002,Total - Labour force status,520.0,85.0,60.0,0.0,300.0,145.0,150.0,135.0
1002002,  In the labour force,270.0,30.0,0.0,0.0,235.0,125.0,110.0,0.0
1002002,    Employed,240.0,0.0,0.0,0.0,210.0,115.0,100.0,0.0
1002002,    Unemployed,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
1002002,  Not in the labour force,250.0,55.0,50.0,0.0,65.0,25.0,45.0,130.0
1002002,Participation rate,51.9,35.3,0.0,0.0,78.3,86.2,73.3,0.0
1002002,Employment rate,46.2,0.0,0.0,0.0,70.0,79.3,66.7,0.0
1002002,Unemployment rate,11.1,0.0,0.0,0.0,10.6,0.0,0.0,0.0
1002005,Total - Labour force status,2090.0,250.0,125.0,115.0,1540.0,590.0,950.0,305.0
1002005,  In the labour force,1265.0,145.0,60.0,85.0,1090.0,440.0,640.0,30.0
1002005,    Employed,1080.0,100.0,45.0,65.0,955.0,410.0,540.0,20.0
1002005,    Unemployed,185.0,50.0,20.0,25.0,140.0,35.0,105.0,0.0
1002005,  Not in the labour force,825.0,100.0,70.0,35.0,450.0,145.0,305.0,275.0
1002005,Participation rate,60.5,58.0,48.0,73.9,70.8,74.6,67.4,9.8
1002005,Employment rate,51.7,40.0,36.0,56.5,62.0,69.5,56.8,6.6
1002005,Unemployment rate,14.6,34.5,33.3,29.4,12.8,8.0,16.4,0.0
1002006,Total - Labour force status,95.0,0.0,0.0,0.0,70.0,20.0,45.0,10.0
1002006,  In the labour force,75.0,0.0,0.0,0.0,70.0,25.0,45.0,0.0
1002006,    Employed,60.0,0.0,0.0,0.0,65.0,15.0,50.0,0.0
1002006,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002006,  Not in the labour force,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1002006,Participation rate,78.9,0.0,0.0,0.0,100.0,100.0,100.0,0.0
1002006,Employment rate,63.2,0.0,0.0,0.0,92.9,75.0,100.0,0.0
1002006,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002008,Total - Labour force status,985.0,105.0,70.0,30.0,690.0,245.0,450.0,190.0
1002008,  In the labour force,475.0,35.0,0.0,30.0,440.0,180.0,260.0,0.0
1002008,    Employed,420.0,20.0,0.0,15.0,400.0,170.0,230.0,0.0
1002008,    Unemployed,55.0,15.0,0.0,20.0,35.0,0.0,30.0,0.0
1002008,  Not in the labour force,510.0,70.0,65.0,0.0,255.0,70.0,190.0,185.0
1002008,Participation rate,48.2,33.3,0.0,100.0,63.8,73.5,57.8,0.0
1002008,Employment rate,42.6,19.0,0.0,50.0,58.0,69.4,51.1,0.0
1002008,Unemployment rate,11.6,42.9,0.0,66.7,8.0,0.0,11.5,0.0
1002011,Total - Labour force status,590.0,100.0,60.0,40.0,425.0,140.0,285.0,60.0
1002011,  In the labour force,385.0,50.0,10.0,35.0,325.0,120.0,210.0,0.0
1002011,    Employed,295.0,30.0,0.0,20.0,260.0,90.0,165.0,0.0
1002011,    Unemployed,90.0,20.0,0.0,0.0,70.0,25.0,45.0,0.0
1002011,  Not in the labour force,205.0,50.0,45.0,0.0,100.0,25.0,80.0,55.0
1002011,Participation rate,65.3,50.0,16.7,87.5,76.5,85.7,73.7,0.0
1002011,Employment rate,50.0,30.0,0.0,50.0,61.2,64.3,57.9,0.0
1002011,Unemployment rate,23.4,40.0,0.0,0.0,21.5,20.8,21.4,0.0
1002012,Total - Labour force status,220.0,45.0,25.0,20.0,150.0,35.0,115.0,30.0
1002012,  In the labour force,80.0,25.0,0.0,0.0,60.0,15.0,40.0,0.0
1002012,    Employed,55.0,0.0,0.0,0.0,45.0,10.0,30.0,0.0
1002012,    Unemployed,30.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0
1002012,  Not in the labour force,140.0,25.0,0.0,0.0,90.0,20.0,70.0,25.0
1002012,Participation rate,36.4,55.6,0.0,0.0,40.0,42.9,34.8,0.0
1002012,Employment rate,25.0,0.0,0.0,0.0,30.0,28.6,26.1,0.0
1002012,Unemployment rate,37.5,60.0,0.0,0.0,25.0,0.0,0.0,0.0
1002013,Total - Labour force status,185.0,35.0,20.0,0.0,135.0,30.0,100.0,20.0
1002013,  In the labour force,90.0,0.0,0.0,0.0,70.0,30.0,45.0,0.0
1002013,    Employed,75.0,0.0,0.0,0.0,60.0,20.0,40.0,0.0
1002013,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002013,  Not in the labour force,95.0,20.0,20.0,0.0,60.0,0.0,55.0,15.0
1002013,Participation rate,48.6,0.0,0.0,0.0,51.9,100.0,45.0,0.0
1002013,Employment rate,40.5,0.0,0.0,0.0,44.4,66.7,40.0,0.0
1002013,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002014,Total - Labour force status,145.0,0.0,0.0,0.0,120.0,75.0,45.0,15.0
1002014,  In the labour force,40.0,0.0,0.0,0.0,40.0,0.0,30.0,0.0
1002014,    Employed,35.0,0.0,0.0,0.0,30.0,0.0,25.0,0.0
1002014,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002014,  Not in the labour force,100.0,0.0,0.0,0.0,85.0,65.0,10.0,10.0
1002014,Participation rate,27.6,0.0,0.0,0.0,33.3,0.0,66.7,0.0
1002014,Employment rate,24.1,0.0,0.0,0.0,25.0,0.0,55.6,0.0
1002014,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002018,Total - Labour force status,1215.0,140.0,75.0,70.0,860.0,315.0,545.0,210.0
1002018,  In the labour force,685.0,45.0,0.0,35.0,620.0,235.0,390.0,20.0
1002018,    Employed,490.0,15.0,0.0,15.0,465.0,190.0,275.0,15.0
1002018,    Unemployed,190.0,25.0,0.0,15.0,160.0,45.0,115.0,0.0
1002018,  Not in the labour force,530.0,100.0,65.0,35.0,235.0,85.0,155.0,190.0
1002018,Participation rate,56.4,32.1,0.0,50.0,72.1,74.6,71.6,9.5
1002018,Employment rate,40.3,10.7,0.0,21.4,54.1,60.3,50.5,7.1
1002018,Unemployment rate,27.7,55.6,0.0,42.9,25.8,19.1,29.5,0.0
1002019,Total - Labour force status,2075.0,195.0,120.0,75.0,1320.0,430.0,895.0,565.0
1002019,  In the labour force,955.0,70.0,30.0,45.0,840.0,315.0,525.0,40.0
1002019,    Employed,725.0,55.0,25.0,25.0,640.0,250.0,390.0,35.0
1002019,    Unemployed,225.0,20.0,0.0,20.0,200.0,65.0,140.0,0.0
1002019,  Not in the labour force,1130.0,120.0,95.0,25.0,480.0,115.0,365.0,525.0
1002019,Participation rate,46.0,35.9,25.0,60.0,63.6,73.3,58.7,7.1
1002019,Employment rate,34.9,28.2,20.8,33.3,48.5,58.1,43.6,6.2
1002019,Unemployment rate,23.6,28.6,0.0,44.4,23.8,20.6,26.7,0.0
1002022,Total - Labour force status,225.0,20.0,20.0,0.0,180.0,55.0,125.0,25.0
1002022,  In the labour force,130.0,0.0,0.0,0.0,130.0,45.0,90.0,0.0
1002022,    Employed,125.0,0.0,0.0,0.0,125.0,35.0,80.0,0.0
1002022,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002022,  Not in the labour force,90.0,0.0,0.0,0.0,45.0,10.0,40.0,25.0
1002022,Participation rate,57.8,0.0,0.0,0.0,72.2,81.8,72.0,0.0
1002022,Employment rate,55.6,0.0,0.0,0.0,69.4,63.6,64.0,0.0
1002022,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002023,Total - Labour force status,290.0,55.0,50.0,0.0,155.0,80.0,80.0,75.0
1002023,  In the labour force,150.0,0.0,0.0,0.0,140.0,75.0,65.0,0.0
1002023,    Employed,140.0,0.0,0.0,0.0,130.0,75.0,60.0,0.0
1002023,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002023,  Not in the labour force,140.0,55.0,50.0,0.0,20.0,0.0,10.0,70.0
1002023,Participation rate,51.7,0.0,0.0,0.0,90.3,93.8,81.2,0.0
1002023,Employment rate,48.3,0.0,0.0,0.0,83.9,93.8,75.0,0.0
1002023,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002024,Total - Labour force status,4545.0,660.0,350.0,310.0,3265.0,1380.0,1885.0,620.0
1002024,  In the labour force,2600.0,345.0,130.0,210.0,2205.0,930.0,1280.0,55.0
1002024,    Employed,2115.0,255.0,100.0,150.0,1825.0,760.0,1060.0,40.0
1002024,    Unemployed,485.0,90.0,30.0,60.0,385.0,165.0,215.0,0.0
1002024,  Not in the labour force,1940.0,320.0,220.0,100.0,1055.0,445.0,605.0,570.0
1002024,Participation rate,57.2,52.3,37.1,67.7,67.5,67.4,67.9,8.9
1002024,Employment rate,46.5,38.6,28.6,48.4,55.9,55.1,56.2,6.5
1002024,Unemployment rate,18.7,26.1,23.1,28.6,17.5,17.7,16.8,0.0
1002025,Total - Labour force status,265.0,40.0,25.0,20.0,190.0,90.0,95.0,35.0
1002025,  In the labour force,140.0,0.0,0.0,0.0,125.0,50.0,75.0,0.0
1002025,    Employed,110.0,0.0,0.0,0.0,95.0,30.0,60.0,0.0
1002025,    Unemployed,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
1002025,  Not in the labour force,125.0,30.0,20.0,0.0,65.0,40.0,25.0,35.0
1002025,Participation rate,52.8,0.0,0.0,0.0,65.8,55.6,78.9,0.0
1002025,Employment rate,41.5,0.0,0.0,0.0,50.0,33.3,63.2,0.0
1002025,Unemployment rate,21.4,0.0,0.0,0.0,24.0,0.0,0.0,0.0
1002027,Total - Labour force status,280.0,25.0,15.0,0.0,165.0,85.0,75.0,90.0
1002027,  In the labour force,90.0,0.0,0.0,0.0,85.0,50.0,35.0,0.0
1002027,    Employed,70.0,0.0,0.0,0.0,70.0,45.0,25.0,0.0
1002027,    Unemployed,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1002027,  Not in the labour force,185.0,25.0,10.0,0.0,75.0,35.0,45.0,85.0
1002027,Participation rate,32.1,0.0,0.0,0.0,51.5,58.8,46.7,0.0
1002027,Employment rate,25.0,0.0,0.0,0.0,42.4,52.9,33.3,0.0
1002027,Unemployment rate,16.7,0.0,0.0,0.0,17.6,0.0,0.0,0.0
1002030,Total - Labour force status,105.0,0.0,0.0,0.0,80.0,55.0,25.0,25.0
1002030,  In the labour force,65.0,0.0,0.0,0.0,60.0,55.0,15.0,0.0
1002030,    Employed,60.0,0.0,0.0,0.0,60.0,50.0,10.0,0.0
1002030,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002030,  Not in the labour force,35.0,0.0,0.0,0.0,15.0,0.0,0.0,25.0
1002030,Participation rate,61.9,0.0,0.0,0.0,75.0,100.0,60.0,0.0
1002030,Employment rate,57.1,0.0,0.0,0.0,75.0,90.9,40.0,0.0
1002030,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002031,Total - Labour force status,530.0,50.0,25.0,30.0,370.0,135.0,235.0,100.0
1002031,  In the labour force,320.0,0.0,0.0,0.0,290.0,115.0,175.0,0.0
1002031,    Employed,220.0,0.0,0.0,0.0,195.0,85.0,115.0,0.0
1002031,    Unemployed,100.0,0.0,0.0,0.0,90.0,30.0,60.0,0.0
1002031,  Not in the labour force,205.0,25.0,20.0,0.0,85.0,20.0,60.0,95.0
1002031,Participation rate,60.4,0.0,0.0,0.0,78.4,85.2,74.5,0.0
1002031,Employment rate,41.5,0.0,0.0,0.0,52.7,63.0,48.9,0.0
1002031,Unemployment rate,31.2,0.0,0.0,0.0,31.0,26.1,34.3,0.0
1002033,Total - Labour force status,280.0,60.0,0.0,45.0,175.0,45.0,125.0,55.0
1002033,  In the labour force,135.0,0.0,0.0,0.0,125.0,30.0,95.0,0.0
1002033,    Employed,120.0,0.0,0.0,0.0,105.0,25.0,85.0,0.0
1002033,    Unemployed,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
1002033,  Not in the labour force,145.0,45.0,0.0,35.0,55.0,20.0,35.0,45.0
1002033,Participation rate,48.2,0.0,0.0,0.0,71.4,66.7,76.0,0.0
1002033,Employment rate,42.9,0.0,0.0,0.0,60.0,55.6,68.0,0.0
1002033,Unemployment rate,11.1,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1002034,Total - Labour force status,365.0,80.0,30.0,50.0,255.0,110.0,145.0,35.0
1002034,  In the labour force,255.0,50.0,0.0,50.0,200.0,95.0,105.0,0.0
1002034,    Employed,105.0,0.0,0.0,0.0,65.0,30.0,35.0,0.0
1002034,    Unemployed,150.0,0.0,0.0,0.0,135.0,65.0,75.0,0.0
1002034,  Not in the labour force,115.0,30.0,0.0,0.0,55.0,20.0,40.0,35.0
1002034,Participation rate,69.9,62.5,0.0,100.0,78.4,86.4,72.4,0.0
1002034,Employment rate,28.8,0.0,0.0,0.0,25.5,27.3,24.1,0.0
1002034,Unemployment rate,58.8,0.0,0.0,0.0,67.5,68.4,71.4,0.0
1002036,Total - Labour force status,495.0,60.0,30.0,30.0,385.0,125.0,255.0,45.0
1002036,  In the labour force,210.0,30.0,0.0,20.0,185.0,85.0,100.0,0.0
1002036,    Employed,165.0,15.0,0.0,15.0,145.0,65.0,80.0,0.0
1002036,    Unemployed,45.0,0.0,0.0,0.0,35.0,20.0,20.0,0.0
1002036,  Not in the labour force,280.0,35.0,20.0,0.0,200.0,40.0,155.0,50.0
1002036,Participation rate,42.4,50.0,0.0,66.7,48.1,68.0,39.2,0.0
1002036,Employment rate,33.3,25.0,0.0,50.0,37.7,52.0,31.4,0.0
1002036,Unemployment rate,21.4,0.0,0.0,0.0,18.9,23.5,20.0,0.0
1002037,Total - Labour force status,160.0,15.0,0.0,0.0,120.0,55.0,65.0,20.0
1002037,  In the labour force,100.0,15.0,0.0,0.0,85.0,50.0,40.0,0.0
1002037,    Employed,60.0,0.0,0.0,0.0,55.0,25.0,30.0,0.0
1002037,    Unemployed,45.0,0.0,0.0,0.0,30.0,20.0,0.0,0.0
1002037,  Not in the labour force,55.0,0.0,0.0,0.0,35.0,0.0,30.0,20.0
1002037,Participation rate,62.5,100.0,0.0,0.0,70.8,90.9,61.5,0.0
1002037,Employment rate,37.5,0.0,0.0,0.0,45.8,45.5,46.2,0.0
1002037,Unemployment rate,45.0,0.0,0.0,0.0,35.3,40.0,0.0,0.0
1002040,Total - Labour force status,70.0,0.0,0.0,0.0,50.0,35.0,15.0,10.0
1002040,  In the labour force,40.0,0.0,0.0,0.0,40.0,25.0,15.0,0.0
1002040,    Employed,35.0,0.0,0.0,0.0,35.0,20.0,10.0,0.0
1002040,    Unemployed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002040,  Not in the labour force,30.0,0.0,0.0,0.0,15.0,15.0,10.0,15.0
1002040,Participation rate,57.1,0.0,0.0,0.0,80.0,71.4,100.0,0.0
1002040,Employment rate,50.0,0.0,0.0,0.0,70.0,57.1,66.7,0.0
1002040,Unemployment rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002041,Total - Labour force status,430.0,40.0,25.0,20.0,245.0,90.0,160.0,140.0
1002041,  In the labour force,185.0,0.0,0.0,0.0,165.0,60.0,105.0,0.0
1002041,    Employed,170.0,0.0,0.0,0.0,160.0,65.0,95.0,0.0
1002041,    Unemployed,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002041,  Not in the labour force,245.0,35.0,20.0,0.0,85.0,25.0,55.0,135.0
1002041,Participation rate,43.0,0.0,0.0,0.0,67.3,66.7,65.6,0.0
1002041,Employment rate,39.5,0.0,0.0,0.0,65.3,72.2,59.4,0.0
1002041,Unemployment rate,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002055,Total - Labour force status,125.0,25.0,0.0,0.0,75.0,25.0,50.0,30.0
1002055,  In the labour force,40.0,0.0,0.0,0.0,40.0,15.0,20.0,0.0
1002055,    Employed,20.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0
1002055,    Unemployed,15.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1002055,  Not in the labour force,85.0,25.0,0.0,0.0,35.0,0.0,30.0,30.0
1002055,Participation rate,32.0,0.0,0.0,0.0,53.3,60.0,40.0,0.0
1002055,Employment rate,16.0,0.0,0.0,0.0,26.7,60.0,0.0,0.0
1002055,Unemployment rate,37.5,0.0,0.0,0.0,50.0,0.0,0.0,0.0
1003,Total - Labour force status,14085.0,1470.0,895.0,575.0,9830.0,3660.0,6170.0,2790.0
1003,  In the labour force,7680.0,585.0,205.0,380.0,6970.0,2840.0,4135.0,125.0
1003,    Employed,5600.0,295.0,75.0,215.0,5215.0,2190.0,3025.0,90.0
1003,    Unemployed,2075.0,290.0,130.0,160.0,1750.0,645.0,1105.0,35.0
1003,  Not in the labour force,6410.0,885.0,695.0,195.0,2860.0,820.0,2035.0,2665.0
1003,Participation rate,54.5,39.8,22.9,66.1,70.9,77.6,67.0,4.5
1003,Employment rate,39.8,20.1,8.4,37.4,53.1,59.8,49.0,3.2
1003,Unemployment rate,27.0,49.6,63.4,42.1,25.1,22.7,26.7,28.0
1003003,Total - Labour force status,515.0,55.0,30.0,25.0,340.0,165.0,170.0,120.0
1003003,  In the labour force,270.0,35.0,0.0,0.0,225.0,125.0,100.0,0.0
1003003,    Employed,195.0,0.0,0.0,0.0,180.0,90.0,95.0,0.0
1003003,    Unemployed,75.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0
1003003,  Not in the labour force,245.0,20.0,0.0,0.0,115.0,40.0,75.0,110.0
1003003,Participation rate,52.4,63.6,0.0,0.0,66.2,75.8,58.8,0.0
1003003,Employment rate,37.9,0.0,0.0,0.0,52.9,54.5,55.9,0.0
1003003,Unemployment rate,27.8,0.0,0.0,0.0,22.2,32.0,0.0,0.0
1003004,Total - Labour force status,235.0,35.0,30.0,0.0,185.0,65.0,120.0,15.0
1003004,  In the labour force,125.0,0.0,0.0,0.0,115.0,50.0,65.0,0.0
1003004,    Employed,95.0,0.0,0.0,0.0,90.0,40.0,50.0,0.0
1003004,    Unemployed,30.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0
1003004,  Not in the labour force,110.0,30.0,30.0,0.0,65.0,15.0,50.0,10.0
1003004,Participation rate,53.2,0.0,0.0,0.0,62.2,76.9,54.2,0.0
1003004,Employment rate,40.4,0.0,0.0,0.0,48.6,61.5,41.7,0.0
1003004,Unemployment rate,24.0,0.0,0.0,0.0,21.7,0.0,30.8,0.0
1003005,Total - Labour force status,95.0,0.0,0.0,0.0,80.0,0.0,60.0,15.0
1003005,  In the labour force,70.0,0.0,0.0,0.0,65.0,0.0,50.0,0.0
1003005,    Employed,55.0,0.0,0.0,0.0,55.0,0.0,35.0,0.0
