Geography,Labour force ac,Total - Age groups,  15 to 24 years,  25 to 54 years,    25 to 34 years,    35 to 44 years,    45 to 54 years,  55 to 64 years,  65 to 74 years,  75 years and over
1001281,  In the labour force,155.0,20.0,100.0,35.0,35.0,30.0,30.0,10.0,0.0
1001281,    Employed,145.0,10.0,95.0,35.0,30.0,30.0,25.0,0.0,0.0
1001281,    Unemployed,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001281,  Not in the labour force,105.0,15.0,25.0,0.0,0.0,20.0,20.0,40.0,10.0
1001281,Participation rate,58.5,66.7,83.3,100.0,100.0,54.5,60.0,20.0,0.0
1001281,Employment rate,54.7,33.3,79.2,100.0,85.7,54.5,50.0,0.0,0.0
1001281,Unemployment rate,6.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001285,Total - Labour force activity,650.0,65.0,320.0,45.0,135.0,145.0,135.0,50.0,80.0
1001285,  In the labour force,340.0,25.0,260.0,20.0,120.0,120.0,60.0,0.0,0.0
1001285,    Employed,245.0,10.0,195.0,20.0,100.0,75.0,45.0,0.0,0.0
1001285,    Unemployed,95.0,15.0,70.0,10.0,15.0,45.0,15.0,0.0,0.0
1001285,  Not in the labour force,305.0,40.0,60.0,20.0,15.0,20.0,75.0,50.0,80.0
1001285,Participation rate,52.3,38.5,81.2,44.4,88.9,82.8,44.4,0.0,0.0
1001285,Employment rate,37.7,15.4,60.9,44.4,74.1,51.7,33.3,0.0,0.0
1001285,Unemployment rate,27.9,60.0,26.9,50.0,12.5,37.5,25.0,0.0,0.0
1001289,Total - Labour force activity,380.0,65.0,165.0,20.0,85.0,65.0,85.0,20.0,45.0
1001289,  In the labour force,185.0,20.0,115.0,15.0,50.0,50.0,50.0,0.0,0.0
1001289,    Employed,110.0,10.0,60.0,15.0,30.0,15.0,40.0,0.0,0.0
1001289,    Unemployed,70.0,0.0,50.0,10.0,15.0,35.0,10.0,0.0,0.0
1001289,  Not in the labour force,190.0,45.0,55.0,0.0,35.0,15.0,35.0,15.0,40.0
1001289,Participation rate,48.7,30.8,69.7,75.0,58.8,76.9,58.8,0.0,0.0
1001289,Employment rate,28.9,15.4,36.4,75.0,35.3,23.1,47.1,0.0,0.0
1001289,Unemployment rate,37.8,0.0,43.5,66.7,30.0,70.0,20.0,0.0,0.0
1001293,Total - Labour force activity,1015.0,155.0,495.0,120.0,140.0,230.0,250.0,80.0,35.0
1001293,  In the labour force,620.0,85.0,395.0,110.0,105.0,180.0,135.0,0.0,0.0
1001293,    Employed,480.0,60.0,340.0,80.0,105.0,155.0,70.0,10.0,0.0
1001293,    Unemployed,140.0,20.0,55.0,30.0,0.0,25.0,65.0,0.0,0.0
1001293,  Not in the labour force,395.0,70.0,100.0,10.0,35.0,55.0,115.0,75.0,35.0
1001293,Participation rate,61.1,54.8,79.8,91.7,75.0,78.3,54.0,0.0,0.0
1001293,Employment rate,47.3,38.7,68.7,66.7,75.0,67.4,28.0,12.5,0.0
1001293,Unemployment rate,22.6,23.5,13.9,27.3,0.0,13.9,48.1,0.0,0.0
1001298,Total - Labour force activity,700.0,60.0,340.0,55.0,165.0,120.0,110.0,110.0,85.0
1001298,  In the labour force,345.0,15.0,265.0,45.0,125.0,90.0,65.0,10.0,0.0
1001298,    Employed,290.0,10.0,225.0,45.0,105.0,75.0,55.0,0.0,0.0
1001298,    Unemployed,55.0,0.0,35.0,0.0,25.0,15.0,10.0,0.0,0.0
1001298,  Not in the labour force,355.0,50.0,75.0,10.0,35.0,25.0,45.0,105.0,85.0
1001298,Participation rate,49.3,25.0,77.9,81.8,75.8,75.0,59.1,9.1,0.0
1001298,Employment rate,41.4,16.7,66.2,81.8,63.6,62.5,50.0,0.0,0.0
1001298,Unemployment rate,15.9,0.0,13.2,0.0,20.0,16.7,15.4,0.0,0.0
1001304,Total - Labour force activity,2535.0,300.0,1330.0,310.0,485.0,530.0,430.0,290.0,195.0
1001304,  In the labour force,1390.0,135.0,1055.0,260.0,385.0,405.0,200.0,0.0,0.0
1001304,    Employed,1075.0,85.0,820.0,205.0,330.0,290.0,160.0,0.0,0.0
1001304,    Unemployed,320.0,45.0,230.0,55.0,60.0,115.0,35.0,0.0,0.0
1001304,  Not in the labour force,1145.0,165.0,275.0,55.0,95.0,125.0,230.0,285.0,200.0
1001304,Participation rate,54.8,45.0,79.3,83.9,79.4,76.4,46.5,0.0,0.0
1001304,Employment rate,42.4,28.3,61.7,66.1,68.0,54.7,37.2,0.0,0.0
1001304,Unemployment rate,23.0,33.3,21.8,21.2,15.6,28.4,17.5,0.0,0.0
1001308,Total - Labour force activity,160.0,20.0,65.0,10.0,30.0,30.0,30.0,35.0,10.0
1001308,  In the labour force,50.0,0.0,50.0,10.0,25.0,20.0,0.0,0.0,0.0
1001308,    Employed,40.0,0.0,40.0,0.0,25.0,15.0,0.0,0.0,0.0
1001308,    Unemployed,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0
1001308,  Not in the labour force,110.0,20.0,20.0,0.0,10.0,10.0,25.0,30.0,15.0
1001308,Participation rate,31.2,0.0,76.9,0.0,83.3,66.7,0.0,0.0,0.0
1001308,Employment rate,25.0,0.0,61.5,0.0,83.3,50.0,0.0,0.0,0.0
1001308,Unemployment rate,20.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0
1001312,Total - Labour force activity,580.0,85.0,205.0,50.0,55.0,95.0,150.0,65.0,80.0
1001312,  In the labour force,255.0,35.0,125.0,45.0,40.0,30.0,80.0,15.0,0.0
1001312,    Employed,170.0,10.0,85.0,35.0,35.0,15.0,55.0,20.0,0.0
1001312,    Unemployed,85.0,25.0,40.0,10.0,10.0,15.0,20.0,0.0,0.0
1001312,  Not in the labour force,325.0,50.0,80.0,10.0,15.0,60.0,70.0,45.0,80.0
1001312,Participation rate,44.0,41.2,61.0,90.0,72.7,31.6,53.3,23.1,0.0
1001312,Employment rate,29.3,11.8,41.5,70.0,63.6,15.8,36.7,30.8,0.0
1001312,Unemployment rate,33.3,71.4,32.0,22.2,25.0,50.0,25.0,0.0,0.0
1001316,Total - Labour force activity,195.0,15.0,110.0,15.0,40.0,60.0,50.0,10.0,10.0
1001316,  In the labour force,100.0,0.0,75.0,10.0,35.0,35.0,20.0,0.0,0.0
1001316,    Employed,45.0,0.0,40.0,0.0,30.0,0.0,0.0,0.0,0.0
1001316,    Unemployed,55.0,0.0,40.0,0.0,10.0,30.0,20.0,0.0,0.0
1001316,  Not in the labour force,95.0,15.0,35.0,10.0,0.0,25.0,35.0,10.0,10.0
1001316,Participation rate,51.3,0.0,68.2,66.7,87.5,58.3,40.0,0.0,0.0
1001316,Employment rate,23.1,0.0,36.4,0.0,75.0,0.0,0.0,0.0,0.0
1001316,Unemployment rate,55.0,0.0,53.3,0.0,28.6,85.7,100.0,0.0,0.0
1001321,Total - Labour force activity,505.0,55.0,225.0,55.0,95.0,70.0,80.0,70.0,80.0
1001321,  In the labour force,210.0,35.0,135.0,20.0,60.0,50.0,40.0,0.0,0.0
1001321,    Employed,200.0,40.0,120.0,25.0,55.0,45.0,40.0,0.0,0.0
1001321,    Unemployed,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
1001321,  Not in the labour force,295.0,20.0,90.0,35.0,35.0,20.0,40.0,70.0,75.0
1001321,Participation rate,41.6,63.6,60.0,36.4,63.2,71.4,50.0,0.0,0.0
1001321,Employment rate,39.6,72.7,53.3,45.5,57.9,64.3,50.0,0.0,0.0
1001321,Unemployment rate,4.8,0.0,7.4,0.0,16.7,20.0,0.0,0.0,0.0
1001325,Total - Labour force activity,385.0,75.0,145.0,10.0,65.0,70.0,80.0,60.0,20.0
1001325,  In the labour force,210.0,35.0,135.0,10.0,70.0,60.0,40.0,0.0,0.0
1001325,    Employed,170.0,30.0,120.0,10.0,50.0,60.0,25.0,0.0,0.0
1001325,    Unemployed,40.0,0.0,15.0,0.0,15.0,0.0,20.0,0.0,0.0
1001325,  Not in the labour force,175.0,45.0,10.0,0.0,0.0,10.0,40.0,60.0,25.0
1001325,Participation rate,54.5,46.7,93.1,0.0,100.0,85.7,50.0,0.0,0.0
1001325,Employment rate,44.2,40.0,82.8,0.0,76.9,85.7,31.2,0.0,0.0
1001325,Unemployment rate,19.0,0.0,11.1,0.0,21.4,0.0,50.0,0.0,0.0
1001328,Total - Labour force activity,160.0,15.0,60.0,10.0,15.0,30.0,50.0,25.0,10.0
1001328,  In the labour force,40.0,0.0,25.0,0.0,15.0,10.0,10.0,0.0,0.0
1001328,    Employed,35.0,0.0,25.0,0.0,10.0,10.0,15.0,0.0,0.0
1001328,    Unemployed,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
1001328,  Not in the labour force,120.0,15.0,35.0,10.0,10.0,20.0,40.0,25.0,10.0
1001328,Participation rate,25.0,0.0,41.7,0.0,100.0,33.3,20.0,0.0,0.0
1001328,Employment rate,21.9,0.0,41.7,0.0,66.7,33.3,30.0,0.0,0.0
1001328,Unemployment rate,25.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0
1001332,Total - Labour force activity,425.0,30.0,150.0,35.0,75.0,40.0,110.0,75.0,55.0
1001332,  In the labour force,175.0,0.0,115.0,25.0,50.0,35.0,50.0,0.0,0.0
1001332,    Employed,155.0,0.0,100.0,25.0,50.0,25.0,45.0,0.0,0.0
1001332,    Unemployed,25.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0
1001332,  Not in the labour force,240.0,25.0,35.0,10.0,25.0,0.0,55.0,70.0,50.0
1001332,Participation rate,41.2,0.0,76.7,71.4,66.7,87.5,45.5,0.0,0.0
1001332,Employment rate,36.5,0.0,66.7,71.4,66.7,62.5,40.9,0.0,0.0
1001332,Unemployment rate,14.3,0.0,8.7,0.0,0.0,28.6,20.0,0.0,0.0
1001335,Total - Labour force activity,360.0,55.0,175.0,45.0,60.0,70.0,65.0,40.0,20.0
1001335,  In the labour force,205.0,15.0,160.0,40.0,50.0,65.0,30.0,0.0,0.0
1001335,    Employed,170.0,10.0,135.0,30.0,55.0,45.0,20.0,0.0,0.0
1001335,    Unemployed,35.0,10.0,25.0,10.0,0.0,20.0,0.0,0.0,0.0
1001335,  Not in the labour force,150.0,35.0,15.0,0.0,10.0,0.0,35.0,40.0,20.0
1001335,Participation rate,56.9,27.3,91.4,88.9,83.3,92.9,46.2,0.0,0.0
1001335,Employment rate,47.2,18.2,77.1,66.7,91.7,64.3,30.8,0.0,0.0
1001335,Unemployment rate,17.1,66.7,15.6,25.0,0.0,30.8,0.0,0.0,0.0
1001339,Total - Labour force activity,1970.0,305.0,910.0,175.0,305.0,430.0,380.0,195.0,185.0
1001339,  In the labour force,1060.0,155.0,745.0,145.0,260.0,335.0,155.0,10.0,0.0
1001339,    Employed,805.0,105.0,580.0,100.0,200.0,280.0,120.0,0.0,0.0
1001339,    Unemployed,255.0,50.0,170.0,55.0,60.0,55.0,35.0,0.0,0.0
1001339,  Not in the labour force,910.0,150.0,160.0,25.0,45.0,95.0,225.0,185.0,185.0
1001339,Participation rate,53.8,50.8,81.9,82.9,85.2,77.9,40.8,5.1,0.0
1001339,Employment rate,40.9,34.4,63.7,57.1,65.6,65.1,31.6,0.0,0.0
1001339,Unemployment rate,24.1,32.3,22.8,37.9,23.1,16.4,22.6,0.0,0.0
1001343,Total - Labour force activity,565.0,95.0,260.0,70.0,80.0,110.0,110.0,45.0,50.0
1001343,  In the labour force,365.0,55.0,240.0,75.0,60.0,105.0,65.0,0.0,10.0
1001343,    Employed,350.0,45.0,230.0,75.0,60.0,100.0,65.0,0.0,10.0
1001343,    Unemployed,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0
1001343,  Not in the labour force,200.0,50.0,20.0,0.0,20.0,0.0,45.0,45.0,45.0
1001343,Participation rate,64.6,57.9,92.3,100.0,75.0,95.5,59.1,0.0,20.0
1001343,Employment rate,61.9,47.4,88.5,100.0,75.0,90.9,59.1,0.0,20.0
1001343,Unemployment rate,2.7,0.0,4.2,0.0,0.0,9.5,0.0,0.0,0.0
1001347,Total - Labour force activity,405.0,65.0,185.0,30.0,35.0,115.0,85.0,40.0,30.0
1001347,  In the labour force,290.0,35.0,180.0,30.0,40.0,115.0,75.0,0.0,0.0
1001347,    Employed,255.0,30.0,150.0,20.0,30.0,95.0,75.0,0.0,0.0
1001347,    Unemployed,35.0,10.0,25.0,10.0,0.0,15.0,0.0,0.0,0.0
1001347,  Not in the labour force,120.0,30.0,10.0,0.0,0.0,10.0,10.0,40.0,25.0
1001347,Participation rate,71.6,53.8,97.3,100.0,100.0,100.0,88.2,0.0,0.0
1001347,Employment rate,63.0,46.2,81.1,66.7,85.7,82.6,88.2,0.0,0.0
1001347,Unemployment rate,12.1,28.6,13.9,33.3,0.0,13.0,0.0,0.0,0.0
1001352,Total - Labour force activity,395.0,60.0,180.0,25.0,70.0,80.0,80.0,25.0,50.0
1001352,  In the labour force,230.0,30.0,165.0,25.0,70.0,70.0,35.0,0.0,0.0
1001352,    Employed,175.0,10.0,135.0,15.0,65.0,55.0,35.0,0.0,0.0
1001352,    Unemployed,55.0,20.0,30.0,10.0,10.0,20.0,0.0,0.0,0.0
1001352,  Not in the labour force,170.0,30.0,15.0,0.0,10.0,10.0,45.0,25.0,50.0
1001352,Participation rate,58.2,50.0,91.7,100.0,100.0,87.5,43.8,0.0,0.0
1001352,Employment rate,44.3,16.7,75.0,60.0,92.9,68.8,43.8,0.0,0.0
1001352,Unemployment rate,23.9,66.7,18.2,40.0,14.3,28.6,0.0,0.0,0.0
1001357,Total - Labour force activity,375.0,30.0,165.0,35.0,80.0,50.0,80.0,75.0,25.0
1001357,  In the labour force,190.0,0.0,150.0,35.0,75.0,40.0,40.0,0.0,0.0
1001357,    Employed,155.0,0.0,130.0,25.0,60.0,40.0,25.0,0.0,0.0
1001357,    Unemployed,35.0,0.0,20.0,10.0,15.0,0.0,15.0,0.0,0.0
1001357,  Not in the labour force,185.0,30.0,15.0,0.0,0.0,10.0,40.0,75.0,25.0
1001357,Participation rate,50.7,0.0,90.9,100.0,93.8,80.0,50.0,0.0,0.0
1001357,Employment rate,41.3,0.0,78.8,71.4,75.0,80.0,31.2,0.0,0.0
1001357,Unemployment rate,18.4,0.0,13.3,28.6,20.0,0.0,37.5,0.0,0.0
1001361,Total - Labour force activity,595.0,55.0,360.0,95.0,135.0,130.0,110.0,45.0,15.0
1001361,  In the labour force,365.0,45.0,290.0,80.0,105.0,100.0,30.0,0.0,0.0
1001361,    Employed,285.0,20.0,240.0,70.0,85.0,80.0,20.0,0.0,0.0
1001361,    Unemployed,80.0,25.0,45.0,10.0,20.0,20.0,10.0,0.0,0.0
1001361,  Not in the labour force,235.0,10.0,75.0,20.0,30.0,25.0,85.0,45.0,15.0
1001361,Participation rate,61.3,81.8,80.6,84.2,77.8,76.9,27.3,0.0,0.0
1001361,Employment rate,47.9,36.4,66.7,73.7,63.0,61.5,18.2,0.0,0.0
1001361,Unemployment rate,21.9,55.6,15.5,12.5,19.0,20.0,33.3,0.0,0.0
1001365,Total - Labour force activity,1470.0,170.0,790.0,230.0,255.0,300.0,255.0,160.0,100.0
1001365,  In the labour force,785.0,70.0,640.0,185.0,225.0,230.0,85.0,0.0,0.0
1001365,    Employed,640.0,45.0,515.0,160.0,170.0,185.0,80.0,0.0,0.0
1001365,    Unemployed,150.0,20.0,125.0,30.0,55.0,40.0,10.0,0.0,0.0
1001365,  Not in the labour force,680.0,100.0,150.0,40.0,30.0,75.0,170.0,160.0,95.0
1001365,Participation rate,53.4,41.2,81.0,80.4,88.2,76.7,33.3,0.0,0.0
1001365,Employment rate,43.5,26.5,65.2,69.6,66.7,61.7,31.4,0.0,0.0
1001365,Unemployment rate,19.1,28.6,19.5,16.2,24.4,17.4,11.8,0.0,0.0
1001370,Total - Labour force activity,3830.0,580.0,1920.0,470.0,640.0,805.0,635.0,395.0,300.0
1001370,  In the labour force,2065.0,285.0,1500.0,355.0,545.0,595.0,260.0,10.0,10.0
1001370,    Employed,1595.0,185.0,1190.0,250.0,415.0,525.0,215.0,10.0,0.0
1001370,    Unemployed,465.0,105.0,310.0,105.0,125.0,75.0,45.0,0.0,0.0
1001370,  Not in the labour force,1760.0,290.0,420.0,115.0,95.0,205.0,375.0,390.0,290.0
1001370,Participation rate,53.9,49.1,78.1,75.5,85.2,73.9,40.9,2.5,3.3
1001370,Employment rate,41.6,31.9,62.0,53.2,64.8,65.2,33.9,2.5,0.0
1001370,Unemployment rate,22.5,36.8,20.7,29.6,22.9,12.6,17.3,0.0,0.0
1001374,Total - Labour force activity,185.0,25.0,95.0,10.0,45.0,40.0,30.0,25.0,10.0
1001374,  In the labour force,105.0,0.0,75.0,0.0,40.0,30.0,20.0,10.0,0.0
1001374,    Employed,100.0,0.0,75.0,10.0,35.0,30.0,20.0,0.0,0.0
1001374,    Unemployed,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001374,  Not in the labour force,80.0,15.0,20.0,0.0,10.0,10.0,10.0,20.0,15.0
1001374,Participation rate,56.8,0.0,78.9,0.0,88.9,75.0,66.7,40.0,0.0
1001374,Employment rate,54.1,0.0,78.9,0.0,77.8,75.0,66.7,0.0,0.0
1001374,Unemployment rate,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001375,Total - Labour force activity,375.0,65.0,215.0,65.0,95.0,60.0,70.0,25.0,10.0
1001375,  In the labour force,225.0,25.0,165.0,55.0,75.0,40.0,30.0,0.0,0.0
1001375,    Employed,190.0,20.0,145.0,55.0,65.0,25.0,25.0,0.0,0.0
1001375,    Unemployed,30.0,0.0,20.0,0.0,0.0,15.0,10.0,0.0,0.0
1001375,  Not in the labour force,155.0,40.0,50.0,10.0,15.0,20.0,35.0,30.0,0.0
1001375,Participation rate,60.0,38.5,76.7,84.6,78.9,66.7,42.9,0.0,0.0
1001375,Employment rate,50.7,30.8,67.4,84.6,68.4,41.7,35.7,0.0,0.0
1001375,Unemployment rate,13.3,0.0,12.1,0.0,0.0,37.5,33.3,0.0,0.0
1001379,Total - Labour force activity,2630.0,365.0,1295.0,325.0,425.0,540.0,510.0,275.0,190.0
1001379,  In the labour force,1335.0,135.0,1000.0,240.0,330.0,435.0,195.0,0.0,0.0
1001379,    Employed,1030.0,100.0,770.0,160.0,230.0,380.0,160.0,0.0,0.0
1001379,    Unemployed,300.0,35.0,235.0,80.0,100.0,50.0,35.0,0.0,0.0
1001379,  Not in the labour force,1300.0,230.0,290.0,85.0,95.0,110.0,315.0,275.0,190.0
1001379,Participation rate,50.8,37.0,77.2,73.8,77.6,80.6,38.2,0.0,0.0
1001379,Employment rate,39.2,27.4,59.5,49.2,54.1,70.4,31.4,0.0,0.0
1001379,Unemployment rate,22.5,25.9,23.5,33.3,30.3,11.5,17.9,0.0,0.0
1001385,Total - Labour force activity,1415.0,190.0,760.0,185.0,255.0,320.0,160.0,190.0,115.0
1001385,  In the labour force,730.0,105.0,560.0,120.0,205.0,230.0,60.0,0.0,0.0
1001385,    Employed,560.0,55.0,440.0,105.0,150.0,180.0,55.0,0.0,0.0
1001385,    Unemployed,170.0,50.0,115.0,15.0,50.0,45.0,10.0,0.0,0.0
1001385,  Not in the labour force,685.0,80.0,200.0,65.0,50.0,90.0,105.0,180.0,110.0
1001385,Participation rate,51.6,55.3,73.7,64.9,80.4,71.9,37.5,0.0,0.0
1001385,Employment rate,39.6,28.9,57.9,56.8,58.8,56.2,34.4,0.0,0.0
1001385,Unemployment rate,23.3,47.6,20.5,12.5,24.4,19.6,16.7,0.0,0.0
1001394,Total - Labour force activity,290.0,50.0,140.0,10.0,65.0,65.0,40.0,25.0,25.0
1001394,  In the labour force,150.0,35.0,105.0,10.0,55.0,40.0,10.0,0.0,0.0
1001394,    Employed,95.0,20.0,75.0,0.0,45.0,30.0,0.0,0.0,0.0
1001394,    Unemployed,50.0,15.0,35.0,10.0,15.0,15.0,0.0,0.0,0.0
1001394,  Not in the labour force,145.0,20.0,35.0,0.0,10.0,20.0,35.0,30.0,25.0
1001394,Participation rate,51.7,70.0,75.0,0.0,84.6,61.5,25.0,0.0,0.0
1001394,Employment rate,32.8,40.0,53.6,0.0,69.2,46.2,0.0,0.0,0.0
1001394,Unemployment rate,33.3,42.9,33.3,0.0,27.3,37.5,0.0,0.0,0.0
1001396,Total - Labour force activity,2105.0,340.0,1005.0,295.0,350.0,360.0,480.0,180.0,90.0
1001396,  In the labour force,1015.0,155.0,735.0,230.0,260.0,240.0,115.0,10.0,0.0
1001396,    Employed,800.0,115.0,575.0,155.0,220.0,195.0,100.0,10.0,0.0
1001396,    Unemployed,220.0,40.0,160.0,75.0,40.0,45.0,15.0,0.0,0.0
1001396,  Not in the labour force,1090.0,185.0,270.0,70.0,90.0,115.0,365.0,175.0,90.0
1001396,Participation rate,48.2,45.6,73.1,78.0,74.3,66.7,24.0,5.6,0.0
1001396,Employment rate,38.0,33.8,57.2,52.5,62.9,54.2,20.8,5.6,0.0
1001396,Unemployment rate,21.7,25.8,21.8,32.6,15.4,18.8,13.0,0.0,0.0
1001409,Total - Labour force activity,4425.0,675.0,2300.0,610.0,870.0,825.0,755.0,410.0,285.0
1001409,  In the labour force,2510.0,415.0,1745.0,485.0,640.0,615.0,325.0,25.0,0.0
1001409,    Employed,1985.0,300.0,1400.0,370.0,530.0,505.0,255.0,20.0,0.0
1001409,    Unemployed,520.0,110.0,345.0,115.0,115.0,115.0,65.0,0.0,0.0
1001409,  Not in the labour force,1915.0,260.0,555.0,120.0,225.0,205.0,425.0,390.0,285.0
1001409,Participation rate,56.7,61.5,75.9,79.5,73.6,74.5,43.0,6.1,0.0
1001409,Employment rate,44.9,44.4,60.9,60.7,60.9,61.2,33.8,4.9,0.0
1001409,Unemployment rate,20.7,26.5,19.8,23.7,18.0,18.7,20.0,0.0,0.0
1001415,Total - Labour force activity,860.0,145.0,405.0,105.0,135.0,165.0,155.0,115.0,35.0
1001415,  In the labour force,565.0,90.0,365.0,90.0,130.0,140.0,85.0,20.0,0.0
1001415,    Employed,475.0,60.0,325.0,80.0,120.0,120.0,80.0,10.0,0.0
1001415,    Unemployed,90.0,30.0,45.0,10.0,15.0,20.0,10.0,10.0,0.0
1001415,  Not in the labour force,295.0,55.0,40.0,15.0,10.0,25.0,70.0,95.0,35.0
1001415,Participation rate,65.7,62.1,90.1,85.7,96.3,84.8,54.8,17.4,0.0
1001415,Employment rate,55.2,41.4,80.2,76.2,88.9,72.7,51.6,8.7,0.0
1001415,Unemployment rate,15.9,33.3,12.3,11.1,11.5,14.3,11.8,50.0,0.0
1001421,Total - Labour force activity,785.0,130.0,345.0,90.0,125.0,130.0,155.0,105.0,55.0
1001421,  In the labour force,445.0,75.0,310.0,80.0,115.0,115.0,55.0,0.0,0.0
1001421,    Employed,365.0,60.0,255.0,60.0,95.0,100.0,45.0,0.0,0.0
1001421,    Unemployed,80.0,10.0,55.0,20.0,20.0,15.0,10.0,0.0,0.0
1001421,  Not in the labour force,345.0,55.0,35.0,10.0,10.0,20.0,95.0,105.0,50.0
1001421,Participation rate,56.7,57.7,89.9,88.9,92.0,88.5,35.5,0.0,0.0
1001421,Employment rate,46.5,46.2,73.9,66.7,76.0,76.9,29.0,0.0,0.0
1001421,Unemployment rate,18.0,13.3,17.7,25.0,17.4,13.0,18.2,0.0,0.0
1001426,Total - Labour force activity,465.0,50.0,245.0,65.0,110.0,80.0,100.0,40.0,20.0
1001426,  In the labour force,270.0,20.0,210.0,50.0,95.0,65.0,35.0,0.0,0.0
1001426,    Employed,195.0,0.0,160.0,40.0,70.0,50.0,25.0,0.0,10.0
1001426,    Unemployed,70.0,15.0,45.0,10.0,25.0,15.0,10.0,0.0,0.0
1001426,  Not in the labour force,195.0,35.0,40.0,15.0,15.0,10.0,65.0,40.0,15.0
1001426,Participation rate,58.1,40.0,85.7,76.9,86.4,81.2,35.0,0.0,0.0
1001426,Employment rate,41.9,0.0,65.3,61.5,63.6,62.5,25.0,0.0,50.0
1001426,Unemployment rate,25.9,75.0,21.4,20.0,26.3,23.1,28.6,0.0,0.0
1001429,Total - Labour force activity,1080.0,125.0,550.0,125.0,220.0,205.0,160.0,95.0,145.0
1001429,  In the labour force,545.0,45.0,440.0,105.0,180.0,155.0,60.0,0.0,0.0
1001429,    Employed,450.0,30.0,350.0,85.0,150.0,120.0,60.0,0.0,0.0
1001429,    Unemployed,100.0,10.0,90.0,20.0,30.0,35.0,0.0,0.0,0.0
1001429,  Not in the labour force,535.0,85.0,110.0,20.0,40.0,50.0,100.0,100.0,140.0
1001429,Participation rate,50.5,36.0,80.0,84.0,81.8,75.6,37.5,0.0,0.0
1001429,Employment rate,41.7,24.0,63.6,68.0,68.2,58.5,37.5,0.0,0.0
1001429,Unemployment rate,18.3,22.2,20.5,19.0,16.7,22.6,0.0,0.0,0.0
1001434,Total - Labour force activity,555.0,85.0,295.0,90.0,80.0,125.0,100.0,45.0,35.0
1001434,  In the labour force,290.0,20.0,220.0,65.0,75.0,80.0,50.0,0.0,0.0
1001434,    Employed,260.0,20.0,200.0,60.0,70.0,70.0,35.0,0.0,0.0
1001434,    Unemployed,35.0,0.0,20.0,0.0,0.0,10.0,15.0,0.0,0.0
1001434,  Not in the labour force,265.0,70.0,70.0,25.0,10.0,40.0,50.0,45.0,40.0
1001434,Participation rate,52.3,23.5,74.6,72.2,93.8,64.0,50.0,0.0,0.0
1001434,Employment rate,46.8,23.5,67.8,66.7,87.5,56.0,35.0,0.0,0.0
1001434,Unemployment rate,12.1,0.0,9.1,0.0,0.0,12.5,30.0,0.0,0.0
1001437,Total - Labour force activity,650.0,75.0,330.0,110.0,95.0,130.0,145.0,35.0,65.0
1001437,  In the labour force,325.0,35.0,235.0,85.0,70.0,80.0,45.0,10.0,0.0
1001437,    Employed,270.0,40.0,195.0,55.0,55.0,80.0,30.0,10.0,0.0
1001437,    Unemployed,55.0,0.0,40.0,25.0,15.0,0.0,15.0,0.0,0.0
1001437,  Not in the labour force,325.0,35.0,100.0,25.0,25.0,45.0,100.0,25.0,65.0
1001437,Participation rate,50.0,46.7,71.2,77.3,73.7,61.5,31.0,28.6,0.0
1001437,Employment rate,41.5,53.3,59.1,50.0,57.9,61.5,20.7,28.6,0.0
1001437,Unemployment rate,16.9,0.0,17.0,29.4,21.4,0.0,33.3,0.0,0.0
1001441,Total - Labour force activity,330.0,55.0,160.0,30.0,80.0,45.0,70.0,30.0,10.0
1001441,  In the labour force,170.0,25.0,120.0,35.0,60.0,25.0,25.0,0.0,0.0
1001441,    Employed,125.0,10.0,105.0,25.0,60.0,20.0,10.0,0.0,0.0
1001441,    Unemployed,45.0,15.0,15.0,10.0,0.0,0.0,10.0,0.0,0.0
1001441,  Not in the labour force,160.0,30.0,40.0,0.0,20.0,20.0,50.0,30.0,10.0
1001441,Participation rate,51.5,45.5,75.0,100.0,75.0,55.6,35.7,0.0,0.0
1001441,Employment rate,37.9,18.2,65.6,83.3,75.0,44.4,14.3,0.0,0.0
1001441,Unemployment rate,26.5,60.0,12.5,28.6,0.0,0.0,40.0,0.0,0.0
1001446,Total - Labour force activity,665.0,95.0,290.0,60.0,105.0,120.0,120.0,100.0,55.0
1001446,  In the labour force,335.0,40.0,220.0,55.0,75.0,95.0,75.0,0.0,0.0
1001446,    Employed,280.0,20.0,200.0,55.0,60.0,80.0,70.0,0.0,0.0
1001446,    Unemployed,50.0,20.0,25.0,0.0,15.0,10.0,0.0,0.0,0.0
1001446,  Not in the labour force,330.0,55.0,70.0,0.0,30.0,30.0,50.0,100.0,60.0
1001446,Participation rate,50.4,42.1,75.9,91.7,71.4,79.2,62.5,0.0,0.0
